order_id;order_date;customer_id;city;customer_latitude;customer_longitude;sku;category;qty;unit_price_rp;sales_rp;weight_kg
ORD004526;02/04/2026;CUST04980;Jember;-8.215.257;113.717.398;SKU-D;PersonalCare;15;85000;1275000;22.5
ORD004527;23/02/2026;CUST19530;Yogyakarta;-7.766.161;110.335.672;SKU-D;PersonalCare;18;85000;1530000;27.0
ORD004528;12/02/2026;CUST11973;Solo;-758.565;110.835.576;SKU-B;Beverage;25;55000;1375000;30.0
ORD004529;25/01/2026;CUST01391;Solo;-7.594.407;110.841.897;SKU-A;Powder;9;25000;225000;4.5
ORD004530;16/03/2026;CUST26189;Surabaya;-7.250.967;112.751.724;SKU-A;Powder;10;25000;250000;5.0
ORD004531;12/01/2026;CUST23968;Bekasi;-6.194.878;107.001.448;SKU-C;Snack;17;15000;255000;3.4
ORD004532;02/12/2025;CUST24809;Jakarta;-6.178.522;106.797.955;SKU-C;Snack;22;15000;330000;4.4
ORD004533;26/01/2026;CUST18972;Bandung;-6.873.872;107.612.312;SKU-B;Beverage;11;55000;605000;13.2
ORD004534;17/03/2026;CUST08999;Surabaya;-7.273.399;112.719.236;SKU-B;Beverage;11;55000;605000;13.2
ORD004535;11/11/2025;CUST23952;Jakarta;-6.255.326;106.840.674;SKU-B;Beverage;24;55000;1320000;28.8
ORD004536;07/03/2026;CUST14579;Bandung;-6.927.748;107.620.237;SKU-D;PersonalCare;26;85000;2210000;39.0
ORD004537;19/02/2026;CUST25480;Bandung;-6.918.617;10.757.605;SKU-C;Snack;13;15000;195000;2.6
ORD004538;23/04/2026;CUST03084;Yogyakarta;-7.832.363;110.399.597;SKU-A;Powder;36;25000;900000;18.0
ORD004539;02/04/2026;CUST00469;Bekasi;-6.194.309;106.972.406;SKU-A;Powder;8;25000;200000;4.0
ORD004540;08/12/2025;CUST24453;Surabaya;-7.258.176;112.756.303;SKU-A;Powder;30;25000;750000;15.0
ORD004541;01/11/2025;CUST00296;Serang;-6.157.925;106.116.852;SKU-D;PersonalCare;21;85000;1785000;31.5
ORD004542;23/12/2025;CUST20386;Surabaya;-7.212.965;112.739.383;SKU-A;Powder;22;25000;550000;11.0
ORD004543;20/12/2025;CUST06426;Malang;-794.725;112.601.679;SKU-C;Snack;23;15000;345000;4.6
ORD004544;08/02/2026;CUST13605;Yogyakarta;-7.808.699;110.340.424;SKU-A;Powder;16;25000;400000;8.0
ORD004545;30/11/2025;CUST25967;Kediri;-786.164;111.976.628;SKU-B;Beverage;7;55000;385000;8.4
ORD004546;10/04/2026;CUST17434;Bandung;-6.963.803;10.764.521;SKU-C;Snack;21;15000;315000;4.2
ORD004547;01/01/2026;CUST02304;Bandung;-686.916;107.611.412;SKU-C;Snack;22;15000;330000;4.4
ORD004548;13/03/2026;CUST04680;Yogyakarta;-7.831.095;110.324.273;SKU-D;PersonalCare;16;85000;1360000;24.0
ORD004549;23/04/2026;CUST12039;Surabaya;-7.245.111;112.789.441;SKU-D;PersonalCare;16;85000;1360000;24.0
ORD004550;14/11/2025;CUST26033;Surabaya;-7.216.218;112.800.398;SKU-D;PersonalCare;12;85000;1020000;18.0
ORD004551;15/02/2026;CUST11621;Bekasi;-6.258.203;106.960.652;SKU-C;Snack;13;15000;195000;2.6
ORD004552;05/01/2026;CUST02568;Tangerang;-6.185.431;106.586.587;SKU-A;Powder;8;25000;200000;4.0
ORD004553;12/12/2025;CUST11711;Jember;-8.165.155;113.661.932;SKU-C;Snack;18;15000;270000;3.6
ORD004554;18/12/2025;CUST26609;Yogyakarta;-7.839.531;110.337.338;SKU-A;Powder;31;25000;775000;15.5
ORD004555;19/11/2025;CUST24541;Jakarta;-61.863;106.853.555;SKU-A;Powder;8;25000;200000;4.0
ORD004556;25/04/2026;CUST22732;Yogyakarta;-7.794.038;110.407.116;SKU-B;Beverage;32;55000;1760000;38.4
ORD004557;04/04/2026;CUST00570;Bekasi;-6.202.868;107.000.418;SKU-C;Snack;18;15000;270000;3.6
ORD004558;03/12/2025;CUST25787;Jakarta;-6.239.927;106.846.962;SKU-C;Snack;17;15000;255000;3.4
ORD004559;08/03/2026;CUST20623;Yogyakarta;-7.756.638;110.350.643;SKU-B;Beverage;19;55000;1045000;22.8
ORD004560;05/11/2025;CUST29008;Solo;-7.592.765;110.799.641;SKU-A;Powder;23;25000;575000;11.5
ORD004561;10/02/2026;CUST07283;Kediri;-7.813.284;11.202.503;SKU-A;Powder;17;25000;425000;8.5
ORD004562;07/11/2025;CUST24518;Cirebon;-6.755.277;108.519.128;SKU-D;PersonalCare;7;85000;595000;10.5
ORD004563;04/04/2026;CUST19026;Surabaya;-7.300.213;112.719.605;SKU-D;PersonalCare;31;85000;2635000;46.5
ORD004564;27/11/2025;CUST00517;Jakarta;-6.200.353;106.868.142;SKU-D;PersonalCare;14;85000;1190000;21.0
ORD004565;22/11/2025;CUST18250;Kediri;-7.828.672;111.983.521;SKU-D;PersonalCare;10;85000;850000;15.0
ORD004566;18/02/2026;CUST18292;Malang;-7.995.244;112.662.588;SKU-D;PersonalCare;10;85000;850000;15.0
ORD004567;20/11/2025;CUST06168;Jember;-8.159.767;113.672.889;SKU-B;Beverage;18;55000;990000;21.6
ORD004568;18/11/2025;CUST27385;Malang;-79.446;112.641.022;SKU-B;Beverage;19;55000;1045000;22.8
ORD004569;03/12/2025;CUST24728;Bandung;-6.938.802;107.668.328;SKU-A;Powder;14;25000;350000;7.0
ORD004570;04/12/2025;CUST27577;Surabaya;-7.259.164;112.703.972;SKU-B;Beverage;11;55000;605000;13.2
ORD004571;12/11/2025;CUST25606;Surabaya;-7.234.794;112.759.505;SKU-C;Snack;15;15000;225000;3.0
ORD004572;07/04/2026;CUST07680;Cirebon;-6.733.663;108.543.847;SKU-C;Snack;22;15000;330000;4.4
ORD004573;09/02/2026;CUST20050;Jember;-8.179.758;113.702.453;SKU-A;Powder;21;25000;525000;10.5
ORD004574;22/12/2025;CUST11420;Kediri;-784.195;112.013.629;SKU-B;Beverage;17;55000;935000;20.4
ORD004575;28/11/2025;CUST03011;Bandung;-6.929.409;107.597.218;SKU-A;Powder;20;25000;500000;10.0
ORD004576;08/11/2025;CUST15024;Jember;-8.123.138;113.654.923;SKU-A;Powder;21;25000;525000;10.5
ORD004577;24/01/2026;CUST08511;Depok;-6.429.464;106.832.053;SKU-D;PersonalCare;14;85000;1190000;21.0
ORD004578;20/02/2026;CUST10926;Solo;-7.621.612;11.083.988;SKU-A;Powder;25;25000;625000;12.5
ORD004579;13/03/2026;CUST19252;Yogyakarta;-780.881;110.389.842;SKU-D;PersonalCare;10;85000;850000;15.0
ORD004580;13/11/2025;CUST26982;Malang;-7.956.696;112.670.043;SKU-C;Snack;16;15000;240000;3.2
ORD004581;19/12/2025;CUST18469;Jakarta;-6.171.489;106.842.552;SKU-C;Snack;23;15000;345000;4.6
ORD004582;22/02/2026;CUST01677;Jakarta;-6.242.243;106.894.309;SKU-C;Snack;22;15000;330000;4.4
ORD004583;15/12/2025;CUST04193;Kediri;-7.869.036;112.036.785;SKU-D;PersonalCare;17;85000;1445000;25.5
ORD004584;13/01/2026;CUST07176;Malang;-7.958.167;112.615.317;SKU-B;Beverage;14;55000;770000;16.8
ORD004585;12/11/2025;CUST26271;Semarang;-699.649;110.440.204;SKU-A;Powder;7;25000;175000;3.5
ORD004586;17/12/2025;CUST18588;Semarang;-695.285;110.391.917;SKU-C;Snack;21;15000;315000;4.2
ORD004587;09/01/2026;CUST28564;Malang;-7.956.218;112.606.209;SKU-C;Snack;19;15000;285000;3.8
ORD004588;22/02/2026;CUST13357;Yogyakarta;-778.257;110.380.582;SKU-B;Beverage;16;55000;880000;19.2
ORD004589;08/11/2025;CUST27741;Surabaya;-7.237.577;112.754.668;SKU-B;Beverage;10;55000;550000;12.0
ORD004590;07/02/2026;CUST25413;Yogyakarta;-7.805.868;110.347.755;SKU-D;PersonalCare;7;85000;595000;10.5
ORD004591;30/03/2026;CUST27022;Bandung;-6.877.769;10.760.967;SKU-A;Powder;10;25000;250000;5.0
ORD004592;18/11/2025;CUST08441;Bandung;-6.900.277;107.611.087;SKU-C;Snack;16;15000;240000;3.2
ORD004593;21/03/2026;CUST03069;Jakarta;-6.233.331;10.689.452;SKU-A;Powder;34;25000;850000;17.0
ORD004594;21/02/2026;CUST07729;Depok;-6.422.228;10.675.359;SKU-D;PersonalCare;23;85000;1955000;34.5
ORD004595;23/03/2026;CUST05292;Jember;-8.192.012;113.706.907;SKU-C;Snack;27;15000;405000;5.4
ORD004596;09/01/2026;CUST25503;Bekasi;-6.272.916;106.950.036;SKU-C;Snack;19;15000;285000;3.8
ORD004597;13/03/2026;CUST27931;Bandung;-691.967;107.642.469;SKU-C;Snack;22;15000;330000;4.4
ORD004598;06/11/2025;CUST20489;Malang;-7.986.367;112.599.721;SKU-D;PersonalCare;4;85000;340000;6.0
ORD004599;13/01/2026;CUST14789;Serang;-6.110.916;106.116.146;SKU-B;Beverage;12;55000;660000;14.4
ORD004600;16/02/2026;CUST27260;Serang;-6.130.211;106.167.661;SKU-C;Snack;13;15000;195000;2.6
ORD004601;01/12/2025;CUST01508;Jember;-8.139.431;113.700.454;SKU-B;Beverage;23;55000;1265000;27.6
ORD004602;27/04/2026;CUST14505;Malang;-7.960.491;112.591.831;SKU-D;PersonalCare;28;85000;2380000;42.0
ORD004603;10/03/2026;CUST02736;Jakarta;-6.223.452;106.876.174;SKU-A;Powder;22;25000;550000;11.0
ORD004604;18/11/2025;CUST02239;Serang;-6.118.638;106.162.315;SKU-A;Powder;22;25000;550000;11.0
ORD004605;09/11/2025;CUST15630;Jember;-8.145.746;113.732.956;SKU-D;PersonalCare;10;85000;850000;15.0
ORD004606;14/12/2025;CUST17685;Jakarta;-6.174.362;10.683.563;SKU-B;Beverage;17;55000;935000;20.4
ORD004607;16/12/2025;CUST26120;Yogyakarta;-7.840.143;110.411.224;SKU-B;Beverage;27;55000;1485000;32.4
ORD004608;25/01/2026;CUST17033;Cirebon;-6.698.743;108.530.121;SKU-D;PersonalCare;21;85000;1785000;31.5
ORD004609;03/03/2026;CUST15954;Solo;-7.594.964;110.869.222;SKU-C;Snack;24;15000;360000;4.8
ORD004610;08/01/2026;CUST27515;Semarang;-7.002.994;11.046.057;SKU-A;Powder;17;25000;425000;8.5
ORD004611;08/12/2025;CUST17801;Solo;-7.549.459;110.797.174;SKU-C;Snack;20;15000;300000;4.0
ORD004612;03/02/2026;CUST01738;Malang;-7.992.186;112.615.967;SKU-C;Snack;23;15000;345000;4.6
ORD004613;07/12/2025;CUST28757;Jakarta;-6.219.002;106.813.114;SKU-B;Beverage;20;55000;1100000;24.0
ORD004614;01/02/2026;CUST09321;Bandung;-6.886.616;107.595.121;SKU-B;Beverage;18;55000;990000;21.6
ORD004615;04/04/2026;CUST05407;Jakarta;-6.234.916;106.838.182;SKU-D;PersonalCare;24;85000;2040000;36.0
ORD004616;24/12/2025;CUST14273;Bandung;-6.917.271;107.646.143;SKU-D;PersonalCare;31;85000;2635000;46.5
ORD004617;17/03/2026;CUST13666;Serang;-6.077.572;106.187.419;SKU-C;Snack;40;15000;600000;8.0
ORD004618;25/12/2025;CUST16566;Surabaya;-7.305.504;112.799.295;SKU-B;Beverage;6;55000;330000;7.2
ORD004619;05/03/2026;CUST11841;Solo;-7.616.432;11.084.688;SKU-C;Snack;34;15000;510000;6.8
ORD004620;06/04/2026;CUST08605;Yogyakarta;-7.789.555;110.388.291;SKU-B;Beverage;14;55000;770000;16.8
ORD004621;09/04/2026;CUST01209;Surabaya;-7.295.684;112.709.021;SKU-A;Powder;32;25000;800000;16.0
ORD004622;22/12/2025;CUST26413;Solo;-7.590.708;110.835.058;SKU-B;Beverage;8;55000;440000;9.6
ORD004623;07/11/2025;CUST03929;Jakarta;-6.241.088;106.860.125;SKU-B;Beverage;5;55000;275000;6.0
ORD004624;11/01/2026;CUST13281;Jakarta;-6.249.949;106.834.288;SKU-A;Powder;23;25000;575000;11.5
ORD004625;29/12/2025;CUST02553;Semarang;-6.947.806;110.432.403;SKU-D;PersonalCare;11;85000;935000;16.5
ORD004626;02/03/2026;CUST08006;Surabaya;-7.245.629;112.786.115;SKU-C;Snack;16;15000;240000;3.2
ORD004627;19/12/2025;CUST00779;Semarang;-7.011.317;110.383.916;SKU-C;Snack;9;15000;135000;1.8
ORD004628;15/04/2026;CUST24286;Solo;-7.558.221;110.774.415;SKU-C;Snack;8;15000;120000;1.6
ORD004629;04/01/2026;CUST15279;Kediri;-7.832.719;112.043.805;SKU-B;Beverage;8;55000;440000;9.6
ORD004630;18/02/2026;CUST27747;Jember;-8.161.444;113.685.592;SKU-B;Beverage;5;55000;275000;6.0
ORD004631;18/01/2026;CUST23439;Tangerang;-619.118;106.655.545;SKU-C;Snack;22;15000;330000;4.4
ORD004632;06/12/2025;CUST12307;Bandung;-6.897.142;107.653.648;SKU-D;PersonalCare;10;85000;850000;15.0
ORD004633;13/04/2026;CUST12260;Surabaya;-7.284.674;112.785.501;SKU-D;PersonalCare;21;85000;1785000;31.5
ORD004634;11/11/2025;CUST16496;Jakarta;-6.179.752;106.863.204;SKU-C;Snack;24;15000;360000;4.8
ORD004635;05/04/2026;CUST13981;Malang;-7.964.568;112.604.927;SKU-B;Beverage;22;55000;1210000;26.4
ORD004636;22/02/2026;CUST07719;Solo;-7.569.398;110.826.524;SKU-B;Beverage;11;55000;605000;13.2
ORD004637;26/01/2026;CUST10095;Semarang;-7.008.636;110.438.386;SKU-C;Snack;10;15000;150000;2.0
ORD004638;25/01/2026;CUST07705;Jember;-8.150.084;113.710.025;SKU-C;Snack;15;15000;225000;3.0
ORD004639;11/11/2025;CUST06978;Serang;-6.155.703;106.149.727;SKU-D;PersonalCare;20;85000;1700000;30.0
ORD004640;12/04/2026;CUST09043;Depok;-6.451.939;106.757.995;SKU-C;Snack;34;15000;510000;6.8
ORD004641;11/02/2026;CUST07218;Bandung;-6.886.731;107.611.197;SKU-A;Powder;10;25000;250000;5.0
ORD004642;01/01/2026;CUST07436;Tangerang;-6.131.383;10.663.347;SKU-D;PersonalCare;20;85000;1700000;30.0
ORD004643;20/11/2025;CUST16906;Surabaya;-7.238.453;11.272.315;SKU-B;Beverage;15;55000;825000;18.0
ORD004644;06/02/2026;CUST13817;Solo;-7.618.815;110.834.467;SKU-B;Beverage;20;55000;1100000;24.0
ORD004645;14/11/2025;CUST17157;Bekasi;-6.245.741;107.000.086;SKU-A;Powder;19;25000;475000;9.5
ORD004646;30/12/2025;CUST02676;Surabaya;-7.296.914;112.721.623;SKU-D;PersonalCare;12;85000;1020000;18.0
ORD004647;31/03/2026;CUST13862;Jakarta;-6.225.469;106.887.386;SKU-D;PersonalCare;33;85000;2805000;49.5
ORD004648;22/11/2025;CUST25013;Surabaya;-7.263.546;112.782.991;SKU-C;Snack;14;15000;210000;2.8
ORD004649;02/12/2025;CUST02360;Serang;-6.162.854;106.190.249;SKU-B;Beverage;16;55000;880000;19.2
ORD004650;31/12/2025;CUST03077;Jakarta;-6.235.609;106.842.622;SKU-A;Powder;22;25000;550000;11.0
ORD004651;02/01/2026;CUST16374;Bandung;-6.867.678;107.633.238;SKU-A;Powder;5;25000;125000;2.5
ORD004652;15/11/2025;CUST07542;Semarang;-6.990.833;110.374.514;SKU-B;Beverage;22;55000;1210000;26.4
ORD004653;26/01/2026;CUST13178;Jakarta;-6.203.702;106.864.216;SKU-A;Powder;5;25000;125000;2.5
ORD004654;31/03/2026;CUST22425;Kediri;-7.871.201;112.055.349;SKU-B;Beverage;35;55000;1925000;42.0
ORD004655;17/03/2026;CUST18992;Yogyakarta;-7.761.954;110.413.527;SKU-B;Beverage;30;55000;1650000;36.0
ORD004656;24/04/2026;CUST28759;Yogyakarta;-7.751.973;110.333.449;SKU-C;Snack;33;15000;495000;6.6
ORD004657;22/04/2026;CUST01011;Bandung;-6.934.818;1.075.775;SKU-C;Snack;16;15000;240000;3.2
ORD004658;24/01/2026;CUST15857;Depok;-644.873;106.782.846;SKU-D;PersonalCare;11;85000;935000;16.5
ORD004659;28/01/2026;CUST21010;Jember;-8.154.869;113.685.396;SKU-B;Beverage;11;55000;605000;13.2
ORD004660;04/02/2026;CUST18127;Surabaya;-7.281.018;112.712.181;SKU-C;Snack;6;15000;90000;1.2
ORD004661;10/02/2026;CUST05296;Surabaya;-7.275.712;112.728.021;SKU-D;PersonalCare;17;85000;1445000;25.5
ORD004662;20/02/2026;CUST05705;Bandung;-6.890.887;10.764.246;SKU-C;Snack;22;15000;330000;4.4
ORD004663;15/12/2025;CUST26913;Bandung;-693.009;107.629.534;SKU-A;Powder;12;25000;300000;6.0
ORD004664;19/03/2026;CUST02211;Yogyakarta;-7.766.411;11.037.429;SKU-B;Beverage;31;55000;1705000;37.2
ORD004665;30/04/2026;CUST12450;Serang;-6.149.106;106.150.429;SKU-A;Powder;20;25000;500000;10.0
ORD004666;01/12/2025;CUST28390;Jember;-8.123.351;113.691.851;SKU-C;Snack;10;15000;150000;2.0
ORD004667;01/03/2026;CUST00508;Yogyakarta;-7.801.443;110.364.443;SKU-C;Snack;8;15000;120000;1.6
ORD004668;09/03/2026;CUST14427;Jember;-8.158.696;113.671.498;SKU-A;Powder;33;25000;825000;16.5
ORD004669;31/03/2026;CUST10657;Surabaya;-7.285.267;112.764.872;SKU-C;Snack;33;15000;495000;6.6
ORD004670;14/01/2026;CUST26320;Solo;-7.602.323;110.790.176;SKU-B;Beverage;12;55000;660000;14.4
ORD004671;19/12/2025;CUST16109;Semarang;-7.008.006;11.042.734;SKU-C;Snack;7;15000;105000;1.4
ORD004672;31/01/2026;CUST11798;Jakarta;-6.220.164;10.684.757;SKU-D;PersonalCare;21;85000;1785000;31.5
ORD004673;11/11/2025;CUST25680;Surabaya;-7.215.924;112.727.123;SKU-C;Snack;5;15000;75000;1.0
ORD004674;29/04/2026;CUST21749;Malang;-7.944.292;112.609.518;SKU-A;Powder;23;25000;575000;11.5
ORD004675;26/03/2026;CUST08788;Jakarta;-6.183.214;106.852.778;SKU-D;PersonalCare;12;85000;1020000;18.0
ORD004676;27/02/2026;CUST25167;Bandung;-6.956.208;107.596.763;SKU-A;Powder;15;25000;375000;7.5
ORD004677;31/01/2026;CUST25582;Bekasi;-6.219.813;106.987.149;SKU-B;Beverage;19;55000;1045000;22.8
ORD004678;10/01/2026;CUST00546;Jakarta;-6.180.182;106.873.299;SKU-D;PersonalCare;16;85000;1360000;24.0
ORD004679;10/12/2025;CUST15142;Kediri;-788.058;111.995.576;SKU-A;Powder;17;25000;425000;8.5
ORD004680;02/12/2025;CUST10037;Surabaya;-7.241.182;112.737.422;SKU-B;Beverage;16;55000;880000;19.2
ORD004681;11/02/2026;CUST02008;Solo;-7.625.095;110.851.288;SKU-B;Beverage;17;55000;935000;20.4
ORD004682;03/03/2026;CUST12562;Solo;-7.582.596;110.852.159;SKU-C;Snack;31;15000;465000;6.2
ORD004683;28/12/2025;CUST25956;Jakarta;-6.219.114;106.883.885;SKU-B;Beverage;23;55000;1265000;27.6
ORD004684;19/12/2025;CUST00063;Bandung;-6.881.774;107.648.997;SKU-C;Snack;23;15000;345000;4.6
ORD004685;04/02/2026;CUST12283;Depok;-6.373.293;106.817.224;SKU-D;PersonalCare;25;85000;2125000;37.5
ORD004686;27/01/2026;CUST13000;Yogyakarta;-7.750.604;110.375.094;SKU-B;Beverage;8;55000;440000;9.6
ORD004687;10/02/2026;CUST29130;Malang;-7.930.481;112.651.605;SKU-B;Beverage;15;55000;825000;18.0
ORD004688;15/02/2026;CUST20876;Semarang;-7.005.946;110.431.994;SKU-A;Powder;19;25000;475000;9.5
ORD004689;16/12/2025;CUST08941;Bandung;-6.877.903;107.656.844;SKU-A;Powder;31;25000;775000;15.5
ORD004690;23/02/2026;CUST13352;Jember;-8.160.229;113.661.869;SKU-A;Powder;19;25000;475000;9.5
ORD004691;16/11/2025;CUST13712;Semarang;-6.978.777;110.465.404;SKU-C;Snack;13;15000;195000;2.6
ORD004692;10/04/2026;CUST22751;Jember;-8.178.262;113.710.991;SKU-C;Snack;33;15000;495000;6.6
ORD004693;28/02/2026;CUST09163;Yogyakarta;-7.798.764;110.323.601;SKU-C;Snack;6;15000;90000;1.2
ORD004694;06/04/2026;CUST11998;Bogor;-6.600.636;106.822.092;SKU-B;Beverage;39;55000;2145000;46.8
ORD004695;15/01/2026;CUST13388;Depok;-642.356;106.821.876;SKU-D;PersonalCare;23;85000;1955000;34.5
ORD004696;24/11/2025;CUST18645;Depok;-6.359.626;106.822.602;SKU-A;Powder;16;25000;400000;8.0
ORD004697;27/01/2026;CUST15660;Bandung;-6.967.258;107.594.244;SKU-D;PersonalCare;19;85000;1615000;28.5
ORD004698;08/04/2026;CUST10386;Bekasi;-6.266.283;106.989.624;SKU-C;Snack;17;15000;255000;3.4
ORD004699;25/04/2026;CUST08108;Surabaya;-725.022;112.718.665;SKU-D;PersonalCare;23;85000;1955000;34.5
ORD004700;13/03/2026;CUST01970;Surabaya;-7.281.594;112.787.598;SKU-A;Powder;25;25000;625000;12.5
ORD004701;29/12/2025;CUST27983;Bandung;-6.873.791;107.569.433;SKU-C;Snack;9;15000;135000;1.8
ORD004702;15/04/2026;CUST22593;Jakarta;-6.204.501;106.894.633;SKU-D;PersonalCare;31;85000;2635000;46.5
ORD004703;25/11/2025;CUST26472;Jakarta;-6.258.688;106.830.617;SKU-C;Snack;13;15000;195000;2.6
ORD004704;11/02/2026;CUST11720;Surabaya;-7.246.962;112.704.617;SKU-B;Beverage;13;55000;715000;15.6
ORD004705;21/04/2026;CUST03022;Jakarta;-6.216.427;106.817.062;SKU-B;Beverage;8;55000;440000;9.6
ORD004706;13/01/2026;CUST22676;Yogyakarta;-7.770.602;110.400.823;SKU-C;Snack;15;15000;225000;3.0
ORD004707;18/11/2025;CUST06864;Malang;-8.003.312;112.598.354;SKU-C;Snack;17;15000;255000;3.4
ORD004708;12/01/2026;CUST17384;Semarang;-6.925.163;110.400.253;SKU-D;PersonalCare;12;85000;1020000;18.0
ORD004709;22/11/2025;CUST29858;Jakarta;-6.186.688;106.884.038;SKU-A;Powder;11;25000;275000;5.5
ORD004710;18/01/2026;CUST28519;Bekasi;-6.253.597;106.951.473;SKU-D;PersonalCare;10;85000;850000;15.0
ORD004711;23/04/2026;CUST25942;Serang;-6.070.739;106.106.689;SKU-C;Snack;10;15000;150000;2.0
ORD004712;28/03/2026;CUST11503;Surabaya;-7.254.493;112.702.551;SKU-B;Beverage;9;55000;495000;10.8
ORD004713;06/01/2026;CUST07233;Semarang;-6.968.239;11.039.572;SKU-A;Powder;8;25000;200000;4.0
ORD004714;05/04/2026;CUST19646;Malang;-7.980.427;112.663.932;SKU-D;PersonalCare;7;85000;595000;10.5
ORD004715;01/03/2026;CUST17032;Semarang;-694.181;110.392.227;SKU-D;PersonalCare;6;85000;510000;9.0
ORD004716;30/04/2026;CUST08121;Semarang;-6.995.318;110.414.467;SKU-A;Powder;22;25000;550000;11.0
ORD004717;21/04/2026;CUST20147;Serang;-610.929;106.157.937;SKU-A;Powder;38;25000;950000;19.0
ORD004718;07/01/2026;CUST24331;Jakarta;-6.191.206;10.683.972;SKU-A;Powder;23;25000;575000;11.5
ORD004719;08/03/2026;CUST03634;Semarang;-6.978.794;110.366.619;SKU-C;Snack;25;15000;375000;5.0
ORD004720;08/02/2026;CUST18745;Surabaya;-7.245.814;112.732.248;SKU-A;Powder;11;25000;275000;5.5
ORD004721;13/03/2026;CUST28377;Tangerang;-6.225.471;106.637.329;SKU-D;PersonalCare;19;85000;1615000;28.5
ORD004722;26/11/2025;CUST14541;Serang;-6.102.828;10.614.276;SKU-C;Snack;16;15000;240000;3.2
ORD004723;31/01/2026;CUST25314;Malang;-7.919.408;112.662.896;SKU-B;Beverage;25;55000;1375000;30.0
ORD004724;01/03/2026;CUST01835;Serang;-6.092.588;106.117.941;SKU-C;Snack;24;15000;360000;4.8
ORD004725;26/11/2025;CUST21475;Cirebon;-6.710.327;108.542.596;SKU-B;Beverage;5;55000;275000;6.0
ORD004726;22/01/2026;CUST07699;Bandung;-690.623;107.660.021;SKU-D;PersonalCare;25;85000;2125000;37.5
ORD004727;16/01/2026;CUST21922;Bandung;-6.934.083;107.607.935;SKU-B;Beverage;7;55000;385000;8.4
ORD004728;01/03/2026;CUST13236;Jakarta;-6.226.166;106.841.667;SKU-A;Powder;20;25000;500000;10.0
ORD004729;14/04/2026;CUST06698;Semarang;-6.987.127;110.430.909;SKU-D;PersonalCare;11;85000;935000;16.5
ORD004730;04/04/2026;CUST22740;Surabaya;-7.272.761;112.732.001;SKU-D;PersonalCare;28;85000;2380000;42.0
ORD004731;02/02/2026;CUST29603;Kediri;-7.819.312;112.046.501;SKU-C;Snack;14;15000;210000;2.8
ORD004732;05/12/2025;CUST19244;Bandung;-6.963.379;107.650.637;SKU-C;Snack;32;15000;480000;6.4
ORD004733;17/02/2026;CUST05480;Surabaya;-728.776;112.796.788;SKU-A;Powder;23;25000;575000;11.5
ORD004734;15/11/2025;CUST12397;Semarang;-6.967.419;110.427.112;SKU-A;Powder;6;25000;150000;3.0
ORD004735;01/01/2026;CUST19760;Solo;-7.558.206;110.854.344;SKU-A;Powder;12;25000;300000;6.0
ORD004736;18/04/2026;CUST07262;Bogor;-6.558.155;106.820.172;SKU-D;PersonalCare;23;85000;1955000;34.5
ORD004737;28/04/2026;CUST08997;Yogyakarta;-7.774.845;110.365.371;SKU-A;Powder;25;25000;625000;12.5
ORD004738;23/01/2026;CUST13569;Bandung;-6.964.355;107.601.592;SKU-C;Snack;24;15000;360000;4.8
ORD004739;24/01/2026;CUST12984;Bekasi;-6.277.564;10.697.662;SKU-B;Beverage;10;55000;550000;12.0
ORD004740;27/04/2026;CUST23862;Bogor;-6.595.581;10.677.739;SKU-B;Beverage;31;55000;1705000;37.2
ORD004741;19/04/2026;CUST08126;Jakarta;-6.170.985;106.831.275;SKU-B;Beverage;20;55000;1100000;24.0
ORD004742;09/12/2025;CUST25296;Jakarta;-6.162.679;106.823.622;SKU-C;Snack;22;15000;330000;4.4
ORD004743;30/11/2025;CUST12024;Solo;-7.624.691;110.783.612;SKU-B;Beverage;10;55000;550000;12.0
ORD004744;26/02/2026;CUST17597;Tangerang;-6.211.905;106.611.243;SKU-D;PersonalCare;4;85000;340000;6.0
ORD004745;04/12/2025;CUST25692;Bandung;-6.932.003;107.652.186;SKU-C;Snack;31;15000;465000;6.2
ORD004746;17/01/2026;CUST19633;Bandung;-6.926.782;107.587.582;SKU-A;Powder;9;25000;225000;4.5
ORD004747;18/04/2026;CUST16439;Kediri;-7.812.344;112.002.665;SKU-B;Beverage;31;55000;1705000;37.2
ORD004748;04/04/2026;CUST08578;Semarang;-6.977.768;110.427.824;SKU-C;Snack;26;15000;390000;5.2
ORD004749;24/11/2025;CUST02091;Jakarta;-6.239.519;106.813.392;SKU-D;PersonalCare;14;85000;1190000;21.0
ORD004750;05/03/2026;CUST10781;Malang;-7.962.409;112.640.168;SKU-A;Powder;19;25000;475000;9.5
ORD004751;09/04/2026;CUST23578;Semarang;-6.998.253;110.433.606;SKU-A;Powder;26;25000;650000;13.0
ORD004752;22/02/2026;CUST03922;Malang;-8.010.133;112.624.892;SKU-A;Powder;12;25000;300000;6.0
ORD004753;25/11/2025;CUST29050;Semarang;-6.930.406;1.104.152;SKU-B;Beverage;15;55000;825000;18.0
ORD004754;06/12/2025;CUST19255;Serang;-6.115.576;106.170.225;SKU-B;Beverage;12;55000;660000;14.4
ORD004755;14/12/2025;CUST06970;Jakarta;-6.202.555;106.851.934;SKU-A;Powder;29;25000;725000;14.5
